city,timestamp,temperature,season
New York,2011-01-15,-2.5563728613102725,winter
New York,2011-01-16,2.523535205910525,winter
New York,2011-01-17,-10.843443590261078,winter
New York,2011-01-18,-0.9391424700905088,winter
New York,2011-01-19,0.6294610090250569,winter
New York,2011-01-20,4.195171080626415,winter
New York,2011-01-21,-0.6151890376469049,winter
New York,2011-01-22,-7.713935149522843,winter
New York,2011-01-23,0.6961692711825247,winter
New York,2011-01-24,-0.008302295378869938,winter
New York,2011-01-25,2.7497294104970234,winter
New York,2011-01-26,1.7664565798231617,winter
New York,2011-01-27,2.8406936916880983,winter
New York,2011-01-28,-9.27352527627209,winter
New York,2011-01-29,7.157054990167058,winter
New York,2011-01-30,6.6632685490466645,winter
New York,2011-01-31,5.363671725162947,winter
New York,2011-02-01,-11.289744479454328,winter
New York,2011-02-02,6.489484338662682,winter
New York,2011-02-03,-1.0924728237319465,winter
New York,2011-02-04,-4.991136904064517,winter
New York,2011-02-05,1.0856291829666116,winter
New York,2011-02-06,-0.0739363429081612,winter
New York,2011-02-07,1.1340979630961692,winter
New York,2011-02-08,5.102524269176855,winter
New York,2011-02-09,-7.442671794413372,winter
New York,2011-02-10,7.93428531392205,winter
New York,2011-02-11,0.8289733807692395,winter
New York,2011-02-12,-4.800331303542235,winter
New York,2011-02-13,2.422158022945295,winter
New York,2011-02-14,0.35126846674598416,winter
New York,2011-02-15,1.6136708206374406,winter
New York,2011-02-16,5.309225801190999,winter
New York,2011-02-17,0.3487897797253834,winter
New York,2011-02-18,-0.0036348256496347283,winter
New York,2011-02-19,1.3159982898572706,winter
New York,2011-02-20,-4.577584492177886,winter
New York,2011-02-21,-1.2144370995762115,winter
New York,2011-02-22,3.6953377742776707,winter
New York,2011-02-23,-4.789289468209953,winter
New York,2011-02-24,1.1321980532871403,winter
New York,2011-02-25,-5.915682675519354,winter
New York,2011-02-26,-1.0078874228285293,winter
New York,2011-02-27,4.320994735597151,winter
New York,2011-02-28,9.228285069675449,winter
New York,2011-03-01,5.883706776545045,spring
New York,2011-03-02,13.374132103046385,spring
New York,2011-03-03,17.234347839193212,spring
New York,2011-03-04,4.7704899103322855,spring
New York,2011-03-05,7.795309505950744,spring
New York,2011-03-06,1.9511438183714578,spring
New York,2011-03-07,10.838691901342102,spring
New York,2011-03-08,16.900786095402474,spring
New York,2011-03-09,1.97228876986763,spring
New York,2011-03-10,0.5462126291265417,spring
New York,2011-03-11,13.312092205339818,spring
New York,2011-03-12,7.2808182782187325,spring
New York,2011-03-13,11.577813267357854,spring
New York,2011-03-14,18.90834327553378,spring
New York,2011-03-15,5.456562543077467,spring
New York,2011-03-16,18.178899649702707,spring
New York,2011-03-17,10.60296768287693,spring
New York,2011-03-18,9.184107287836971,spring
New York,2011-03-19,4.195305304602504,spring
New York,2011-03-20,9.308381047199687,spring
New York,2011-03-21,12.881001306910628,spring
New York,2011-03-22,9.547336137899826,spring
New York,2011-03-23,2.345719492352539,spring
New York,2011-03-24,15.027593985614324,spring
New York,2011-03-25,7.07172661539456,spring
New York,2011-03-26,14.183292885380745,spring
New York,2011-03-27,-1.1996808210483465,spring
New York,2011-03-28,14.915078617095325,spring
New York,2011-03-29,21.376743635028838,spring
New York,2011-03-30,10.601552093967948,spring
New York,2011-03-31,22.589463538467953,spring
New York,2011-04-01,4.111683010944809,spring
New York,2011-04-02,11.327048727220161,spring
New York,2011-04-03,15.424560086429398,spring
New York,2011-04-04,16.95005802161806,spring
New York,2011-04-05,4.712574084521719,spring
New York,2011-04-06,15.991974708402886,spring
New York,2011-04-07,11.22589436714963,spring
New York,2011-04-08,2.526525833980613,spring
New York,2011-04-09,8.289981262439097,spring
New York,2011-04-10,9.687680826089395,spring
New York,2011-04-11,10.65114048680194,spring
New York,2011-04-12,8.890291908592873,spring
New York,2011-04-13,14.01949460471458,spring
New York,2011-04-14,7.709259753377502,spring
New York,2011-04-15,22.152978823934543,spring
New York,2011-04-16,11.46956073287048,spring
New York,2011-04-17,13.15352013626557,spring
New York,2011-04-18,5.272015814646891,spring
New York,2011-04-19,9.181475411592647,spring
New York,2011-04-20,-5.986858978538077,spring
New York,2011-04-21,13.093280885276736,spring
New York,2011-04-22,9.770907334483145,spring
New York,2011-04-23,15.180393427606719,spring
New York,2011-04-24,14.904706841574598,spring
New York,2011-04-25,16.847607330694114,spring
New York,2011-04-26,11.502805920787203,spring
New York,2011-04-27,11.363904157470962,spring
New York,2011-04-28,7.402180109888326,spring
New York,2011-04-29,16.249994201998632,spring
New York,2011-04-30,11.666429138580298,spring
New York,2011-05-01,15.813777942523368,spring
New York,2011-05-02,2.8695716043240873,spring
New York,2011-05-03,7.172877171959715,spring
New York,2011-05-04,2.5470624262121007,spring
New York,2011-05-05,16.794954309947133,spring
New York,2011-05-06,10.190498102438866,spring
New York,2011-05-07,3.9949374052644115,spring
New York,2011-05-08,13.35888611419345,spring
New York,2011-05-09,7.975260752758939,spring
New York,2011-05-10,18.513482348939355,spring
New York,2011-05-11,10.162398562962817,spring
New York,2011-05-12,10.52112812980758,spring
New York,2011-05-13,7.739611257609115,spring
New York,2011-05-14,15.730844362322191,spring
New York,2011-05-15,12.158176258743561,spring
New York,2011-05-16,11.677419586328767,spring
New York,2011-05-17,11.061948366899527,spring
New York,2011-05-18,21.262859200849455,spring
New York,2011-05-19,6.99982375683895,spring
New York,2011-05-20,11.63950743500455,spring
New York,2011-05-21,6.204787421588184,spring
New York,2011-05-22,26.02349080931218,spring
New York,2011-05-23,8.100564117395344,spring
New York,2011-05-24,5.0337306931094075,spring
New York,2011-05-25,2.0850864153932216,spring
New York,2011-05-26,12.512778376591722,spring
New York,2011-05-27,7.204532459348547,spring
New York,2011-05-28,4.656313510230286,spring
New York,2011-05-29,12.011689515982821,spring
New York,2011-05-30,19.362804316541492,spring
New York,2011-05-31,7.527502218386802,spring
New York,2011-06-01,29.82087561983504,summer
New York,2011-06-02,26.472669699502234,summer
New York,2011-06-03,22.853484384728684,summer
New York,2011-06-04,35.72678519401435,summer
New York,2011-06-05,22.824765823170736,summer
New York,2011-06-06,22.57212168151509,summer
New York,2011-06-07,21.846751863722552,summer
New York,2011-06-08,30.234602372182433,summer
New York,2011-06-09,28.382138757881936,summer
New York,2011-06-10,21.19458327582334,summer
New York,2011-06-11,26.024887561522796,summer
New York,2011-06-12,21.964073281913052,summer
New York,2011-06-13,30.410664552143917,summer
New York,2011-06-14,25.684697271352086,summer
New York,2011-06-15,29.66333877689921,summer
New York,2011-06-16,31.939945922353616,summer
New York,2011-06-17,30.230469017865175,summer
New York,2011-06-18,16.97341232990038,summer
New York,2011-06-19,29.465977969234267,summer
New York,2011-06-20,20.032381224213992,summer
New York,2011-06-21,31.11878409924064,summer
New York,2011-06-22,33.01261015808832,summer
New York,2011-06-23,28.86793436714325,summer
New York,2011-06-24,19.96717255730536,summer
New York,2011-06-25,24.281645068875353,summer
New York,2011-06-26,22.61251242418779,summer
New York,2011-06-27,21.067108758500158,summer
New York,2011-06-28,27.619086581078548,summer
New York,2011-06-29,27.657940300982222,summer
New York,2011-06-30,25.534691602792353,summer
New York,2011-07-01,29.309692218721644,summer
New York,2011-07-02,24.224073904906103,summer
New York,2011-07-03,31.63452426676174,summer
New York,2011-07-04,22.543231147928893,summer
New York,2011-07-05,33.5182496132558,summer
New York,2011-07-06,19.251115016676614,summer
New York,2011-07-07,38.09871802533114,summer
New York,2011-07-08,20.097428045092826,summer
New York,2011-07-09,21.307692774702094,summer
New York,2011-07-10,14.371097643911739,summer
New York,2011-07-11,16.612034871111348,summer
New York,2011-07-12,29.402391745125556,summer
New York,2011-07-13,15.593577444892881,summer
New York,2011-07-14,26.47722918392693,summer
New York,2011-07-15,23.531798102270095,summer
New York,2011-07-16,25.848259913050732,summer
New York,2011-07-17,30.998479539154285,summer
New York,2011-07-18,28.880229779277634,summer
New York,2011-07-19,31.40824546657302,summer
New York,2011-07-20,28.64664412004702,summer
New York,2011-07-21,23.572744992808925,summer
New York,2011-07-22,28.178965622690026,summer
New York,2011-07-23,18.507716563546232,summer
New York,2011-07-24,25.030680075897912,summer
New York,2011-07-25,27.860305367438265,summer
New York,2011-07-26,25.35511872291441,summer
New York,2011-07-27,31.926078222504394,summer
New York,2011-07-28,26.238331636941076,summer
New York,2011-07-29,25.587147636543268,summer
New York,2011-07-30,25.27519289323184,summer
New York,2011-07-31,39.88887044640021,summer
New York,2011-08-01,30.48865194677124,summer
New York,2011-08-02,21.413116220027412,summer
New York,2011-08-03,26.89732127255306,summer
New York,2011-08-04,22.449474511601906,summer
New York,2011-08-05,28.808673160091686,summer
New York,2011-08-06,28.964369959483445,summer
New York,2011-08-07,29.771762030727615,summer
New York,2011-08-08,31.08764965935771,summer
New York,2011-08-09,16.981457066711222,summer
New York,2011-08-10,24.81325048954899,summer
New York,2011-08-11,22.535752960109043,summer
New York,2011-08-12,20.142210132554055,summer
New York,2011-08-13,15.558396815184206,summer
New York,2011-08-14,19.829339254110682,summer
New York,2011-08-15,21.692064042339297,summer
New York,2011-08-16,17.079710110294045,summer
New York,2011-08-17,25.285571126243838,summer
New York,2011-08-18,20.655223165964863,summer
New York,2011-08-19,31.486948630100024,summer
New York,2011-08-20,26.323713399839935,summer
New York,2011-08-21,24.320054299399427,summer
New York,2011-08-22,18.252261302524836,summer
New York,2011-08-23,24.171124025824962,summer
New York,2011-08-24,26.6065724312677,summer
New York,2011-08-25,28.627529683441658,summer
New York,2011-08-26,29.951846451559213,summer
New York,2011-08-27,29.125778293926373,summer
New York,2011-08-28,27.57676718866916,summer
New York,2011-08-29,27.307211579093096,summer
New York,2011-08-30,17.336628949570677,summer
New York,2011-08-31,29.397497585408743,summer
New York,2011-09-01,14.221762307856773,autumn
New York,2011-09-02,6.685968128871867,autumn
New York,2011-09-03,27.09891923918599,autumn
New York,2011-09-04,9.945365960977025,autumn
New York,2011-09-05,17.638118050256367,autumn
New York,2011-09-06,26.237914627964678,autumn
New York,2011-09-07,5.436948298952686,autumn
New York,2011-09-08,13.098167509988258,autumn
New York,2011-09-09,19.416612996312836,autumn
New York,2011-09-10,12.992433756352295,autumn
New York,2011-09-11,14.639572006521195,autumn
New York,2011-09-12,18.992338529277085,autumn
New York,2011-09-13,16.10891916603541,autumn
New York,2011-09-14,13.369693069083882,autumn
New York,2011-09-15,19.946532521928745,autumn
New York,2011-09-16,5.898687204708448,autumn
New York,2011-09-17,13.870771844968822,autumn
New York,2011-09-18,13.80884285009829,autumn
New York,2011-09-19,15.169136057320898,autumn
New York,2011-09-20,20.451979127776482,autumn
New York,2011-09-21,10.500674888543504,autumn
New York,2011-09-22,7.5503795280259425,autumn
New York,2011-09-23,20.04436129763929,autumn
New York,2011-09-24,19.37190484872235,autumn
New York,2011-09-25,12.297050262369767,autumn
New York,2011-09-26,15.870873537075271,autumn
New York,2011-09-27,14.03028961723897,autumn
New York,2011-09-28,9.818382367949852,autumn
New York,2011-09-29,14.396130195763584,autumn
New York,2011-09-30,9.458962002362194,autumn
New York,2011-10-01,14.061241261891098,autumn
New York,2011-10-02,13.539684730990322,autumn
New York,2011-10-03,11.010449600972272,autumn
New York,2011-10-04,7.847381836995169,autumn
New York,2011-10-05,12.434056101716854,autumn
New York,2011-10-06,8.288096609160526,autumn
New York,2011-10-07,17.476550225021725,autumn
New York,2011-10-08,11.028166644872577,autumn
New York,2011-10-09,11.874526220100359,autumn
New York,2011-10-10,12.892717590649646,autumn
New York,2011-10-11,20.85976517788579,autumn
New York,2011-10-12,3.2917752186358644,autumn
